repo_name,file_id,commit_count,churn_added,churn_deleted,total_churn,file_age_days,days_since_last_change,recent_7d_commits,recent_30d_commits,late_night_commits,late_night_ratio,weekend_commits,weekend_ratio,active_days,avg_commits_per_active_day,max_commits_one_day,burstiness_score,bug_fix_commits,bug_label
activestate-code,data/repos/activestate-code/recipes/Python/269345_How_Connect_Already_Running_Instance_Internet/recipe-269345.py,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/269484_return_element_list_if_it/recipe-269484.py,1,2,0,2,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/269554_Select_the_nth_smallest_element/recipe-269554.py,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/269708_Some_python_style_switches/recipe-269708.py,1,103,0,103,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/269709_Some_python_style_switches/recipe-269709.py,1,72,0,72,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/270423_Setting_Win32_System_Clock_Using/recipe-270423.py,1,145,0,145,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/270589_Unitsafe_measured_quantities/recipe-270589.py,1,221,0,221,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/271246_pyAlbumpy/recipe-271246.py,1,403,0,403,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/271249_How_create_linked_OptionMenus_or_other_lists/recipe-271249.py,1,212,0,212,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/271607_fiber_scheduler/recipe-271607.py,1,217,0,217,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/271669_Ruby_like_syntactic_sugar/recipe-271669.py,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/272810_ObjectMerger/recipe-272810.py,1,64,0,64,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/272884_Random_samples_without/recipe-272884.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/272885_getFilesByExt/recipe-272885.py,1,19,0,19,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/273085_sample_with_replacement/recipe-273085.py,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/273592_Accepting_Four_Points_in_2space/recipe-273592.py,1,143,0,143,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/273844_Minimal_http_upload_cgi/recipe-273844.py,1,68,0,68,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/274905_Using__Apache_XPath_API/recipe-274905.py,1,55,0,55,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/275150_Py_Tic_Tac_Toe/recipe-275150.py,1,432,0,432,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/275366_Email_address_leech/recipe-275366.py,1,45,0,45,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/275370_Extract_text_XML_document/recipe-275370.py,1,9,0,9,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/275594_Recursive_nlst_wFTP_Directory_Tree/recipe-275594.py,1,203,0,203,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276149_Read_a_file_backwords/recipe-276149.py,1,103,0,103,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276629_Simple_Aspect_weaver/recipe-276629.py,1,117,0,117,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276642_Hashed_object_cache_FIFO_pruning/recipe-276642.py,1,48,0,48,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276643_Caching_aliasing/recipe-276643.py,1,72,0,72,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276960_Shelllike_data_processing/recipe-276960.py,1,54,0,54,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/276961_ljopmlpy/recipe-276961.py,1,68,0,68,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277099_Rss_aggregator_with_twisted/recipe-277099.py,1,228,0,228,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277553_Twopass_Pairing_Heap_Multipass_Auxiliary/recipe-277553.py,1,77,0,77,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277600_one_liner_frequency_count/recipe-277600.py,1,3,0,3,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277752_How_implement_statedependent_behavior_/recipe-277752.py,1,69,0,69,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277753_Find_replace_string_all_files/recipe-277753.py,1,27,0,27,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/277940_Decorator_BindingConstants_at_compile/recipe-277940.py,1,180,0,180,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278257_List_Tools/recipe-278257.py,1,162,0,162,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278258_List_Tools/recipe-278258.py,1,162,0,162,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278259_Dictionary_Tools/recipe-278259.py,1,291,0,291,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278612_Single_parameters_style_DB_API/recipe-278612.py,1,71,0,71,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278731_Creating_a_daemon_the_Python_way/recipe-278731.py,1,207,0,207,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/278844_Parsing_the_command_line/recipe-278844.py,1,69,0,69,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279003_Converting_Word_documents/recipe-279003.py,1,14,0,14,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279004_Parsing_a_UK_postcode/recipe-279004.py,1,94,0,94,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279155_linenumpy/recipe-279155.py,1,54,0,54,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279230_getReverseConnectivity/recipe-279230.py,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279407_Windows_Console/recipe-279407.py,1,216,0,216,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/279604_DoDefaultMixin/recipe-279604.py,1,36,0,36,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/280030_Optimising_RegressiTesting_COmpute/recipe-280030.py,1,179,0,179,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/280381_Cleinit_methods_that_contaonly_attribute/recipe-280381.py,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/280500_Console_built_with_Cmd_object/recipe-280500.py,1,91,0,91,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/280501_Lazy_sorting/recipe-280501.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/280653_Efficient_database_trees/recipe-280653.py,1,167,0,167,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/281056_Listparse/recipe-281056.py,1,264,0,264,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/282085_Watch_That_Post/recipe-282085.py,1,77,0,77,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/283455_caselessDict/recipe-283455.py,1,257,0,257,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/283531_Using_Import_Reading/recipe-283531.py,1,20,0,20,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/284528_A_nicer_syntax_for_superclsself/recipe-284528.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/284569_caselessList/recipe-284569.py,1,218,0,218,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/284631_Pythscript_test_download/recipe-284631.py,1,151,0,151,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/284677_Transactionable_Objects/recipe-284677.py,1,11,0,11,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/284742_Finding_out_number_values_caller/recipe-284742.py,1,37,0,37,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285100_getnum/recipe-285100.py,1,51,0,51,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285211_verifying_SMIME_signed_email_M2Crypno_signers/recipe-285211.py,1,123,0,123,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285214_prompt__simple_multiline_interactive/recipe-285214.py,1,92,0,92,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285215_Package__Module_Versioning_Bootstrap_Loader_/recipe-285215.py,1,377,0,377,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285262_Create_objects_variable_class/recipe-285262.py,1,41,0,41,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/285264_Natural_string_sorting/recipe-285264.py,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286129_Word_wrapping_generator/recipe-286129.py,1,41,0,41,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286132_Memento_design_pattern_in_python/recipe-286132.py,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286134_Safe_Expression_Evaluation/recipe-286134.py,1,97,0,97,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286136_event_driven_programming/recipe-286136.py,1,66,0,66,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286147_FunctiDecorators_Hacking/recipe-286147.py,1,107,0,107,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286150_Hierarchical_data_objects/recipe-286150.py,1,97,0,97,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286155_Entering_accented_characters_Tkinter/recipe-286155.py,1,91,0,91,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286156_newaskstring_Dialog/recipe-286156.py,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286159_Using_ctypes_manipulate_Windows_registry/recipe-286159.py,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286160_cgiproxypy/recipe-286160.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286165_ilines__universal_newlines_any/recipe-286165.py,1,61,0,61,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286171_Dumping_loading_variables_ascii/recipe-286171.py,1,345,0,345,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286179_getShortPathName/recipe-286179.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286185_Automatically_initializing_instance_variables/recipe-286185.py,1,35,0,35,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286189_MS_SQL_Server_log_monitor/recipe-286189.py,1,112,0,112,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286192_Table_objects__operations_SQLlike/recipe-286192.py,1,111,0,111,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286195_selfsuper/recipe-286195.py,1,127,0,127,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286201_wx_twisted_support_using_threads/recipe-286201.py,1,830,0,830,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286203_Modifying_upgrading_pickles_without/recipe-286203.py,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286204_Case_Insensitive_Sort/recipe-286204.py,1,84,0,84,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286206_NamedShare_/recipe-286206.py,1,50,0,50,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286209_set_class_mutable_objects_unique_hashable_id/recipe-286209.py,1,203,0,203,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286210_Very_basic_example_nevow/recipe-286210.py,1,83,0,83,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286216_cgishell/recipe-286216.py,1,124,0,124,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286217_cgishell/recipe-286217.py,1,124,0,124,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286219_Counting_pages_PDF_documents_Mac_OS/recipe-286219.py,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286220_PythonService_right_Source/recipe-286220.py,1,43,0,43,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286221_Temp_changer/recipe-286221.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286222_Memory_usage/recipe-286222.py,1,43,0,43,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286223_ohmysqldump/recipe-286223.py,1,144,0,144,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286224_Pulling_stuff_out_internet_archive_wayback/recipe-286224.py,1,129,0,129,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286225_httpExists__find_out_http_reference/recipe-286225.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286226_Temperature_class/recipe-286226.py,1,30,0,30,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286229_Remove_control_character_M_opened_html/recipe-286229.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286234_pyM3U_very_simple_Pythscript_usable_also_module_/recipe-286234.py,1,157,0,157,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286238_Spawning_an_editor_from_a_script/recipe-286238.py,1,18,0,18,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286239_Binary_ordered_tree/recipe-286239.py,1,120,0,120,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286240_Python_portscanners/recipe-286240.py,1,128,0,128,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286243_Extract_verbatim_texts_LaTeX/recipe-286243.py,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286245_fast_prime_number_list_creator/recipe-286245.py,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286257_Quick_implementatiDIP_Dynamic_IP_protocol_using_/recipe-286257.py,1,135,0,135,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286260_Rendering_arbitrary_objects/recipe-286260.py,1,97,0,97,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/286269_HTML_Scraper/recipe-286269.py,1,295,0,295,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298336_http__Exploring_Headers_Cookies/recipe-298336.py,1,267,0,267,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298337_Cache_functionmethod_result/recipe-298337.py,1,45,0,45,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298338_accessing_MS_exchange_webdav_part/recipe-298338.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298339_More_accurate_sum/recipe-298339.py,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298342_getting_properties_object_webdavexchange__part/recipe-298342.py,1,117,0,117,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298343_SAX_to_DOM_Chunker/recipe-298343.py,1,217,0,217,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298721_xml2obj_II/recipe-298721.py,1,403,0,403,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/298985_Bind_wxPythXMLRPC_server/recipe-298985.py,1,80,0,80,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299058_winnowing_data_with_a_heap/recipe-299058.py,1,132,0,132,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299133_bubblebabble/recipe-299133.py,1,72,0,72,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299207_Console_text_progress_indicator/recipe-299207.py,1,84,0,84,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299271_Backall_your_config_files/recipe-299271.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299410_Root_access_required_run/recipe-299410.py,1,5,0,5,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299411_Connect_IRC_server_store_messages/recipe-299411.py,1,43,0,43,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299412_Bzipped_Tar_Files/recipe-299412.py,1,11,0,11,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299485_Parsing_out_EDI_messages/recipe-299485.py,1,149,0,149,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/299777_Simplified_Mutable_Instances/recipe-299777.py,1,14,0,14,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/300019_Coroutines_in_Python/recipe-300019.py,1,269,0,269,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/300304_Live_Object_Browser/recipe-300304.py,1,108,0,108,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/300411_foreachpy__Execute_pythfunctiselected_set/recipe-300411.py,1,141,0,141,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/301740_simplest_useful_HTTPS_basic_proxy/recipe-301740.py,1,31,0,31,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/302035_Functiprint_numbers/recipe-302035.py,1,14,0,14,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
